,id,avg,date,dateStandard,value,unit,address,coordinates,date_modified,acronimo_short
13,ME00PA0002,1h,202109131100000000,UTC,1002.0,mbar,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-09-13 11:00:00,ME00
14,ME00HR0002,1h,202109131100000000,UTC,75.6,%,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-09-13 11:00:00,ME00
15,METEMP0002,1h,202109131100000000,UTC,23.9,ºC,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-09-13 11:00:00,METE
16,ME00VI0002,1h,202109131100000000,UTC,-99.0,km/h,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-09-13 11:00:00,ME00
17,ME00VD0002,1h,202109131100000000,UTC,-99.0,º,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-09-13 11:00:00,ME00
18,QAPM250003,1h,202109131100000000,UTC,5.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-09-13 11:00:00,QAPM
19,QAPM100003,1h,202109131100000000,UTC,14.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-09-13 11:00:00,QAPM
20,QA00CO0003,1h,202109131100000000,UTC,0.0269207,mg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-09-13 11:00:00,QA00
21,RULAEQ0003,1h,202109131100000000,UTC,54.0,dB(A),Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-09-13 11:00:00,RULA
22,ME00PA0003,1h,202109131100000000,UTC,1008.0,mbar,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-09-13 11:00:00,ME00
23,ME00HR0003,1h,202109131100000000,UTC,80.0,%,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-09-13 11:00:00,ME00
24,METEMP0003,1h,202109131100000000,UTC,23.2,ºC,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-09-13 11:00:00,METE
25,ME00VI0003,1h,202109131100000000,UTC,-99.0,km/h,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-09-13 11:00:00,ME00
26,ME00VD0003,1h,202109131100000000,UTC,-99.0,º,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-09-13 11:00:00,ME00
27,QA0NO20004,1h,202109131100000000,UTC,46.0,µg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-09-13 11:00:00,QA0N
28,QAPM250004,1h,202109131100000000,UTC,2.0,µg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-09-13 11:00:00,QAPM
29,QAPM100004,1h,202109131100000000,UTC,7.0,µg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-09-13 11:00:00,QAPM
30,QA00CO0004,1h,202109131100000000,UTC,0.2383333,mg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-09-13 11:00:00,QA00
31,RULAEQ0004,1h,202109131100000000,UTC,65.0,dB(A),Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-09-13 11:00:00,RULA
32,ME00PA0004,1h,202109131100000000,UTC,1012.0,mbar,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-09-13 11:00:00,ME00
33,ME00HR0004,1h,202109131100000000,UTC,86.2,%,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-09-13 11:00:00,ME00
34,METEMP0004,1h,202109131100000000,UTC,24.8,ºC,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-09-13 11:00:00,METE
35,QAPM250005,1h,202109131100000000,UTC,5.0,µg/m3,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-09-13 11:00:00,QAPM
36,QAPM100005,1h,202109131100000000,UTC,15.0,µg/m3,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-09-13 11:00:00,QAPM
37,QA00CO0005,1h,202109131100000000,UTC,0.1084584,mg/m3,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-09-13 11:00:00,QA00
38,RULAEQ0005,1h,202109131100000000,UTC,54.0,dB(A),Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-09-13 11:00:00,RULA
39,ME00PA0005,1h,202109131100000000,UTC,1008.0,mbar,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-09-13 11:00:00,ME00
40,ME00HR0005,1h,202109131100000000,UTC,71.1,%,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-09-13 11:00:00,ME00
41,METEMP0005,1h,202109131100000000,UTC,25.0,ºC,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-09-13 11:00:00,METE
42,ME00VI0005,1h,202109131100000000,UTC,-99.0,km/h,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-09-13 11:00:00,ME00
43,ME00VD0005,1h,202109131100000000,UTC,-99.0,º,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-09-13 11:00:00,ME00
44,RULAEQ0006,1h,202109131100000000,UTC,71.0,dB(A),Avenida Infante Santo,"{'x': -90000.2293, 'y': -106196.9223, 'z': 0, 'lat': 38.707116, 'lng': -9.167790678}",2021-09-13 11:00:00,RULA
45,QAPM250007,1h,202109131100000000,UTC,6.0,µg/m3,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-09-13 11:00:00,QAPM
46,QAPM100007,1h,202109131100000000,UTC,17.0,µg/m3,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-09-13 11:00:00,QAPM
47,QA00CO0007,1h,202109131100000000,UTC,0.46346210000000004,mg/m3,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-09-13 11:00:00,QA00
48,RULAEQ0007,1h,202109131100000000,UTC,65.0,dB(A),Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-09-13 11:00:00,RULA
49,ME00PA0007,1h,202109131100000000,UTC,1004.0,mbar,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-09-13 11:00:00,ME00
50,ME00HR0007,1h,202109131100000000,UTC,66.4,%,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-09-13 11:00:00,ME00
51,METEMP0007,1h,202109131100000000,UTC,24.5,ºC,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-09-13 11:00:00,METE
52,ME00VI0007,1h,202109131100000000,UTC,1.9,km/h,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-09-13 11:00:00,ME00
53,ME00VD0007,1h,202109131100000000,UTC,76.9,º,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-09-13 11:00:00,ME00
54,QA0NO20008,1h,202109131100000000,UTC,61.0,µg/m3,Baixa - Rua do Ouro,"{'x': -87413.3926, 'y': -105994.752, 'z': 0, 'lat': 38.70919626, 'lng': -9.138081068}",2021-09-13 11:00:00,QA0N
55,QAPM250008,1h,202109131100000000,UTC,11.0,µg/m3,Baixa - Rua do Ouro,"{'x': -87413.3926, 'y': -105994.752, 'z': 0, 'lat': 38.70919626, 'lng': -9.138081068}",2021-09-13 11:00:00,QAPM
56,QAPM100008,1h,202109131100000000,UTC,13.0,µg/m3,Baixa - Rua do Ouro,"{'x': -87413.3926, 'y': -105994.752, 'z': 0, 'lat': 38.70919626, 'lng': -9.138081068}",2021-09-13 11:00:00,QAPM
57,QA00CO0008,1h,202109131100000000,UTC,0.218199999999999,mg/m3,Baixa - Rua do Ouro,"{'x': -87413.3926, 'y': -105994.752, 'z': 0, 'lat': 38.70919626, 'lng': -9.138081068}",2021-09-13 11:00:00,QA00
58,RULAEQ0008,1h,202109131100000000,UTC,70.0,dB(A),Baixa - Rua do Ouro,"{'x': -87413.3926, 'y': -105994.752, 'z': 0, 'lat': 38.70919626, 'lng': -9.138081068}",2021-09-13 11:00:00,RULA
59,ME00PA0008,1h,202109131100000000,UTC,1011.0,mbar,Baixa - Rua do Ouro,"{'x': -87413.3926, 'y': -105994.752, 'z': 0, 'lat': 38.70919626, 'lng': -9.138081068}",2021-09-13 11:00:00,ME00
60,ME00HR0008,1h,202109131100000000,UTC,74.9,%,Baixa - Rua do Ouro,"{'x': -87413.3926, 'y': -105994.752, 'z': 0, 'lat': 38.70919626, 'lng': -9.138081068}",2021-09-13 11:00:00,ME00
61,METEMP0008,1h,202109131100000000,UTC,26.1,ºC,Baixa - Rua do Ouro,"{'x': -87413.3926, 'y': -105994.752, 'z': 0, 'lat': 38.70919626, 'lng': -9.138081068}",2021-09-13 11:00:00,METE
62,QAPM250009,1h,202109131100000000,UTC,4.0,µg/m3,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-09-13 11:00:00,QAPM
63,QAPM100009,1h,202109131100000000,UTC,12.0,µg/m3,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-09-13 11:00:00,QAPM
64,QA00CO0009,1h,202109131100000000,UTC,0.047802700000000004,mg/m3,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-09-13 11:00:00,QA00
65,RULAEQ0009,1h,202109131100000000,UTC,57.0,dB(A),Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-09-13 11:00:00,RULA
66,ME00PA0009,1h,202109131100000000,UTC,1010.0,mbar,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-09-13 11:00:00,ME00
67,ME00HR0009,1h,202109131100000000,UTC,78.7,%,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-09-13 11:00:00,ME00
68,METEMP0009,1h,202109131100000000,UTC,23.6,ºC,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-09-13 11:00:00,METE
69,ME00VI0009,1h,202109131100000000,UTC,-99.0,km/h,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-09-13 11:00:00,ME00
70,ME00VD0009,1h,202109131100000000,UTC,-99.0,º,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-09-13 11:00:00,ME00
71,QAPM250010,1h,202109131100000000,UTC,5.0,µg/m3,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.7110759, 'lng': -9.195077515}",2021-09-13 11:00:00,QAPM
72,QAPM100010,1h,202109131100000000,UTC,10.0,µg/m3,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.7110759, 'lng': -9.195077515}",2021-09-13 11:00:00,QAPM
73,ME00PA0010,1h,202109131100000000,UTC,1003.0,mbar,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.7110759, 'lng': -9.195077515}",2021-09-13 11:00:00,ME00
74,ME00HR0010,1h,202109131100000000,UTC,83.6,%,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.7110759, 'lng': -9.195077515}",2021-09-13 11:00:00,ME00
75,METEMP0010,1h,202109131100000000,UTC,25.2,ºC,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.7110759, 'lng': -9.195077515}",2021-09-13 11:00:00,METE
76,QA00NO0011,1h,202109131100000000,UTC,-99.0,µg/m3,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-09-13 11:00:00,QA00
77,QA0NO20011,1h,202109131100000000,UTC,18.0,µg/m3,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-09-13 11:00:00,QA0N
78,QAPM250011,1h,202109131100000000,UTC,9.0,µg/m3,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-09-13 11:00:00,QAPM
79,QAPM100011,1h,202109131100000000,UTC,14.0,µg/m3,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-09-13 11:00:00,QAPM
80,RULAEQ0011,1h,202109131100000000,UTC,60.0,dB(A),Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-09-13 11:00:00,RULA
81,ME00PA0011,1h,202109131100000000,UTC,1010.0,mbar,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-09-13 11:00:00,ME00
82,ME00HR0011,1h,202109131100000000,UTC,83.8,%,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-09-13 11:00:00,ME00
83,METEMP0011,1h,202109131100000000,UTC,24.8,ºC,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-09-13 11:00:00,METE
84,QA0NO20012,1h,202109131100000000,UTC,35.0,µg/m3,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-09-13 11:00:00,QA0N
85,QAPM250012,1h,202109131100000000,UTC,9.0,µg/m3,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-09-13 11:00:00,QAPM
86,QAPM100012,1h,202109131100000000,UTC,18.0,µg/m3,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-09-13 11:00:00,QAPM
87,QA00CO0012,1h,202109131100000000,UTC,0.265,mg/m3,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-09-13 11:00:00,QA00
88,RULAEQ0012,1h,202109131100000000,UTC,68.0,dB(A),Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-09-13 11:00:00,RULA
89,ME00PA0012,1h,202109131100000000,UTC,1013.0,mbar,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-09-13 11:00:00,ME00
90,ME00HR0012,1h,202109131100000000,UTC,82.7,%,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-09-13 11:00:00,ME00
91,METEMP0012,1h,202109131100000000,UTC,24.5,ºC,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-09-13 11:00:00,METE
92,QAPM250014,1h,202109131100000000,UTC,5.0,µg/m3,Praça Martim Moniz,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.71533003, 'lng': -9.1360873}",2021-09-13 11:00:00,QAPM
93,QAPM100014,1h,202109131100000000,UTC,14.0,µg/m3,Praça Martim Moniz,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.71533003, 'lng': -9.1360873}",2021-09-13 11:00:00,QAPM
94,QA00CO0014,1h,202109131100000000,UTC,0.003068,mg/m3,Praça Martim Moniz,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.71533003, 'lng': -9.1360873}",2021-09-13 11:00:00,QA00
95,RULAEQ0014,1h,202109131100000000,UTC,55.0,dB(A),Praça Martim Moniz,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.71533003, 'lng': -9.1360873}",2021-09-13 11:00:00,RULA
96,ME00PA0014,1h,202109131100000000,UTC,1007.0,mbar,Praça Martim Moniz,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.71533003, 'lng': -9.1360873}",2021-09-13 11:00:00,ME00
97,ME00HR0014,1h,202109131100000000,UTC,73.7,%,Praça Martim Moniz,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.71533003, 'lng': -9.1360873}",2021-09-13 11:00:00,ME00
98,METEMP0014,1h,202109131100000000,UTC,24.5,ºC,Praça Martim Moniz,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.71533003, 'lng': -9.1360873}",2021-09-13 11:00:00,METE
99,ME00VI0014,1h,202109131100000000,UTC,-99.0,km/h,Praça Martim Moniz,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.71533003, 'lng': -9.1360873}",2021-09-13 11:00:00,ME00
100,ME00VD0014,1h,202109131100000000,UTC,-99.0,º,Praça Martim Moniz,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.71533003, 'lng': -9.1360873}",2021-09-13 11:00:00,ME00
101,ME00PA0015,1h,202109131100000000,UTC,1008.0,mbar,Campo de Santa Clara,"{'x': -86203.7859, 'y': -105290.1984, 'z': 0, 'lat': 38.71566076, 'lng': -9.124264061}",2021-09-13 11:00:00,ME00
102,ME00HR0015,1h,202109131100000000,UTC,75.4,%,Campo de Santa Clara,"{'x': -86203.7859, 'y': -105290.1984, 'z': 0, 'lat': 38.71566076, 'lng': -9.124264061}",2021-09-13 11:00:00,ME00
103,METEMP0015,1h,202109131100000000,UTC,25.3,ºC,Campo de Santa Clara,"{'x': -86203.7859, 'y': -105290.1984, 'z': 0, 'lat': 38.71566076, 'lng': -9.124264061}",2021-09-13 11:00:00,METE
104,QA0NO20016,1h,202109131100000000,UTC,39.0,µg/m3,Cemitério dos Prazeres,"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.71369455, 'lng': -9.171112565}",2021-09-13 11:00:00,QA0N
105,QAPM250016,1h,202109131100000000,UTC,7.0,µg/m3,Cemitério dos Prazeres,"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.71369455, 'lng': -9.171112565}",2021-09-13 11:00:00,QAPM
106,QAPM100016,1h,202109131100000000,UTC,12.0,µg/m3,Cemitério dos Prazeres,"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.71369455, 'lng': -9.171112565}",2021-09-13 11:00:00,QAPM
107,QA00CO0016,1h,202109131100000000,UTC,0.2376,mg/m3,Cemitério dos Prazeres,"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.71369455, 'lng': -9.171112565}",2021-09-13 11:00:00,QA00
108,ME00PA0016,1h,202109131100000000,UTC,1012.0,mbar,Cemitério dos Prazeres,"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.71369455, 'lng': -9.171112565}",2021-09-13 11:00:00,ME00
109,ME00HR0016,1h,202109131100000000,UTC,90.7,%,Cemitério dos Prazeres,"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.71369455, 'lng': -9.171112565}",2021-09-13 11:00:00,ME00
110,METEMP0016,1h,202109131100000000,UTC,24.1,ºC,Cemitério dos Prazeres,"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.71369455, 'lng': -9.171112565}",2021-09-13 11:00:00,METE
111,QA0NO20018,1h,202109131100000000,UTC,36.0,µg/m3,Parque de Campismo de Lisboa,"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 38.72376372, 'lng': -9.207074661}",2021-09-13 11:00:00,QA0N
112,QAPM250018,1h,202109131100000000,UTC,5.0,µg/m3,Parque de Campismo de Lisboa,"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 38.72376372, 'lng': -9.207074661}",2021-09-13 11:00:00,QAPM
113,QAPM100018,1h,202109131100000000,UTC,9.0,µg/m3,Parque de Campismo de Lisboa,"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 38.72376372, 'lng': -9.207074661}",2021-09-13 11:00:00,QAPM
114,QA00CO0018,1h,202109131100000000,UTC,0.08216659999999999,mg/m3,Parque de Campismo de Lisboa,"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 38.72376372, 'lng': -9.207074661}",2021-09-13 11:00:00,QA00
115,RULAEQ0018,1h,202109131100000000,UTC,59.0,dB(A),Parque de Campismo de Lisboa,"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 38.72376372, 'lng': -9.207074661}",2021-09-13 11:00:00,RULA
116,ME00PA0018,1h,202109131100000000,UTC,1009.0,mbar,Parque de Campismo de Lisboa,"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 38.72376372, 'lng': -9.207074661}",2021-09-13 11:00:00,ME00
