,id,avg,date,dateStandard,value,unit,address,coordinates,date_modified,acronimo_short
12,ME00VD0001,1h,202105271900000000,UTC,-99.0,º,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",2021-05-27 19:00:00,ME00
13,ME00PP0001,1h,202105271900000000,UTC,-99.0,mm,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",2021-05-27 19:00:00,ME00
14,QA00NO0002,1h,202105271900000000,UTC,-99.0,µg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-27 19:00:00,QA00
15,QA0NO20002,1h,202105271900000000,UTC,-99.0,µg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-27 19:00:00,QA0N
16,QA00O30002,1h,202105271900000000,UTC,111.0,µg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-27 19:00:00,QA00
17,QAPM250002,1h,202105272300000000,UTC,3.0,µg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-27 23:00:00,QAPM
18,QAPM100002,1h,202105272300000000,UTC,10.0,µg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-27 23:00:00,QAPM
19,QA0SO20002,1h,202105271900000000,UTC,-99.0,µg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-27 19:00:00,QA0S
20,QA00CO0002,1h,202105271900000000,UTC,0.041100000000000005,mg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-27 19:00:00,QA00
21,RULAEQ0002,1h,202105272300000000,UTC,52.0,dB(A),Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-27 23:00:00,RULA
22,ME00PA0002,1h,202105272300000000,UTC,1008.0,Mbar,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-27 23:00:00,ME00
23,ME00HR0002,1h,202105272300000000,UTC,35.2,%,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-27 23:00:00,ME00
24,METEMP0002,1h,202105272300000000,UTC,18.7,ºC,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-27 23:00:00,METE
25,ME00VI0002,1h,202105271900000000,UTC,-99.0,km/h,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-27 19:00:00,ME00
26,ME00VD0002,1h,202105271900000000,UTC,-99.0,º,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-27 19:00:00,ME00
27,ME00PP0002,1h,202105271900000000,UTC,-99.0,mm,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-27 19:00:00,ME00
28,QA00NO0003,1h,202105271900000000,UTC,4.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-27 19:00:00,QA00
29,QA0NO20003,1h,202105271900000000,UTC,3.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-27 19:00:00,QA0N
30,QA00O30003,1h,202105271900000000,UTC,4.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-27 19:00:00,QA00
31,QAPM250003,1h,202105272300000000,UTC,2.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-27 23:00:00,QAPM
32,QAPM100003,1h,202105272300000000,UTC,6.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-27 23:00:00,QAPM
33,QA0SO20003,1h,202105271900000000,UTC,-99.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-27 19:00:00,QA0S
34,QA00CO0003,1h,202105271900000000,UTC,0.0344,mg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-27 19:00:00,QA00
35,RULAEQ0003,1h,202105272300000000,UTC,54.0,dB(A),Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-27 23:00:00,RULA
36,ME00PA0003,1h,202105272300000000,UTC,1015.0,Mbar,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-27 23:00:00,ME00
37,ME00HR0003,1h,202105272300000000,UTC,35.9,%,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-27 23:00:00,ME00
38,METEMP0003,1h,202105272300000000,UTC,19.9,ºC,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-27 23:00:00,METE
39,ME00VI0003,1h,202105271900000000,UTC,-99.0,km/h,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-27 19:00:00,ME00
40,ME00VD0003,1h,202105271900000000,UTC,-99.0,º,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-27 19:00:00,ME00
41,ME00PP0003,1h,202105271900000000,UTC,-99.0,mm,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-27 19:00:00,ME00
42,QA0NO20004,1h,202105272300000000,UTC,38.0,µg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-27 23:00:00,QA0N
43,QAPM250004,1h,202105272300000000,UTC,2.0,µg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-27 23:00:00,QAPM
44,QAPM100004,1h,202105272300000000,UTC,4.0,µg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-27 23:00:00,QAPM
45,QA00CO0004,1h,202105272300000000,UTC,0.2222,mg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-27 23:00:00,QA00
46,RULAEQ0004,1h,202105272300000000,UTC,61.0,dB(A),Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-27 23:00:00,RULA
47,ME00PA0004,1h,202105272300000000,UTC,1018.0,Mbar,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-27 23:00:00,ME00
48,ME00HR0004,1h,202105272300000000,UTC,41.4,%,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-27 23:00:00,ME00
49,METEMP0004,1h,202105272300000000,UTC,20.3,ºC,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-27 23:00:00,METE
50,QA00NO0005,1h,202105271900000000,UTC,250.0,µg/m3,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-05-27 19:00:00,QA00
51,QA0NO20005,1h,202105271900000000,UTC,-99.0,µg/m3,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-05-27 19:00:00,QA0N
52,QA00O30005,1h,202105271900000000,UTC,400.0,µg/m3,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-05-27 19:00:00,QA00
53,QAPM250005,1h,202105272300000000,UTC,3.0,µg/m3,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-05-27 23:00:00,QAPM
54,QAPM100005,1h,202105272300000000,UTC,11.0,µg/m3,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-05-27 23:00:00,QAPM
55,QA0SO20005,1h,202105271900000000,UTC,-99.0,µg/m3,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-05-27 19:00:00,QA0S
56,QA00CO0005,1h,202105271900000000,UTC,114.5,mg/m3,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-05-27 19:00:00,QA00
57,RULAEQ0005,1h,202105272300000000,UTC,55.0,dB(A),Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-05-27 23:00:00,RULA
58,ME00PA0005,1h,202105272300000000,UTC,1008.0,Mbar,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-05-27 23:00:00,ME00
59,ME00HR0005,1h,202105272300000000,UTC,38.8,%,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-05-27 23:00:00,ME00
60,METEMP0005,1h,202105272300000000,UTC,19.1,ºC,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-05-27 23:00:00,METE
61,ME00VI0005,1h,202105271900000000,UTC,-99.0,km/h,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-05-27 19:00:00,ME00
62,ME00VD0005,1h,202105271900000000,UTC,-99.0,º,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-05-27 19:00:00,ME00
63,ME00PP0005,1h,202105271900000000,UTC,-99.0,mm,Avenida Vinte e Quatro de Julho,"{'x': -89030, 'y': -106299, 'z': 0, 'lat': 38.70629477, 'lng': -9.156625047}",2021-05-27 19:00:00,ME00
64,QA00NO0007,1h,202105271900000000,UTC,250.0,µg/m3,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-27 19:00:00,QA00
65,QA0NO20007,1h,202105271900000000,UTC,-99.0,µg/m3,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-27 19:00:00,QA0N
66,QA00O30007,1h,202105271900000000,UTC,400.0,µg/m3,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-27 19:00:00,QA00
67,QAPM250007,1h,202105272300000000,UTC,3.0,µg/m3,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-27 23:00:00,QAPM
68,QAPM100007,1h,202105272300000000,UTC,11.0,µg/m3,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-27 23:00:00,QAPM
69,QA0SO20007,1h,202105271900000000,UTC,-99.0,µg/m3,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-27 19:00:00,QA0S
70,QA00CO0007,1h,202105271900000000,UTC,114.5,mg/m3,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-27 19:00:00,QA00
71,RULAEQ0007,1h,202105272300000000,UTC,54.0,dB(A),Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-27 23:00:00,RULA
72,ME00PA0007,1h,202105272300000000,UTC,1012.0,Mbar,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-27 23:00:00,ME00
73,ME00HR0007,1h,202105272300000000,UTC,42.0,%,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-27 23:00:00,ME00
74,METEMP0007,1h,202105272300000000,UTC,18.5,ºC,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-27 23:00:00,METE
75,ME00VI0007,1h,202105271900000000,UTC,-99.0,km/h,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-27 19:00:00,ME00
76,ME00VD0007,1h,202105271900000000,UTC,-99.0,º,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-27 19:00:00,ME00
77,ME00PP0007,1h,202105271900000000,UTC,-99.0,mm,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-27 19:00:00,ME00
78,QA00NO0009,1h,202105271900000000,UTC,63.0,µg/m3,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-05-27 19:00:00,QA00
79,QA0NO20009,1h,202105271900000000,UTC,220.0,µg/m3,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-05-27 19:00:00,QA0N
80,QA00O30009,1h,202105271900000000,UTC,344.0,µg/m3,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-05-27 19:00:00,QA00
81,QAPM250009,1h,202105272300000000,UTC,4.0,µg/m3,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-05-27 23:00:00,QAPM
82,QAPM100009,1h,202105272300000000,UTC,13.0,µg/m3,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-05-27 23:00:00,QAPM
83,QA0SO20009,1h,202105271900000000,UTC,13.0,µg/m3,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-05-27 19:00:00,QA0S
84,QA00CO0009,1h,202105271900000000,UTC,0.0945,mg/m3,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-05-27 19:00:00,QA00
85,RULAEQ0009,1h,202105272300000000,UTC,60.0,dB(A),Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-05-27 23:00:00,RULA
86,ME00PA0009,1h,202105272300000000,UTC,1017.0,Mbar,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-05-27 23:00:00,ME00
87,ME00HR0009,1h,202105272300000000,UTC,36.7,%,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-05-27 23:00:00,ME00
88,METEMP0009,1h,202105272300000000,UTC,19.9,ºC,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-05-27 23:00:00,METE
89,ME00VI0009,1h,202105271900000000,UTC,-99.0,km/h,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-05-27 19:00:00,ME00
90,ME00VD0009,1h,202105271900000000,UTC,-99.0,º,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-05-27 19:00:00,ME00
91,ME00PP0009,1h,202105271900000000,UTC,-99.0,mm,Praça do Comércio,"{'x': -86288.2424, 'y': -105644.2158, 'z': 0, 'lat': 38.70689586, 'lng': -9.136210072}",2021-05-27 19:00:00,ME00
92,QA0NO20010,1h,202105272300000000,UTC,8.0,µg/m3,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.7110759, 'lng': -9.195077515}",2021-05-27 23:00:00,QA0N
93,QAPM250010,1h,202105272300000000,UTC,2.0,µg/m3,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.7110759, 'lng': -9.195077515}",2021-05-27 23:00:00,QAPM
94,QAPM100010,1h,202105272300000000,UTC,4.0,µg/m3,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.7110759, 'lng': -9.195077515}",2021-05-27 23:00:00,QAPM
95,QA00CO0010,1h,202105272300000000,UTC,0.2156,mg/m3,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.7110759, 'lng': -9.195077515}",2021-05-27 23:00:00,QA00
96,QA00NO0011,1h,202105272300000000,UTC,-99.0,µg/m3,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-05-27 23:00:00,QA00
97,QA0NO20011,1h,202105272300000000,UTC,7.0,µg/m3,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-05-27 23:00:00,QA0N
98,QAPM250011,1h,202105272300000000,UTC,5.0,µg/m3,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-05-27 23:00:00,QAPM
99,QAPM100011,1h,202105272300000000,UTC,10.0,µg/m3,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-05-27 23:00:00,QAPM
100,RULAEQ0011,1h,202105272300000000,UTC,58.0,dB(A),Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-05-27 23:00:00,RULA
101,ME00PA0011,1h,202105272300000000,UTC,1017.0,Mbar,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-05-27 23:00:00,ME00
102,ME00HR0011,1h,202105272300000000,UTC,42.2,%,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-05-27 23:00:00,ME00
103,METEMP0011,1h,202105272300000000,UTC,18.7,ºC,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-05-27 23:00:00,METE
104,QA0NO20012,1h,202105272300000000,UTC,31.0,µg/m3,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-05-27 23:00:00,QA0N
105,QAPM250012,1h,202105272300000000,UTC,2.0,µg/m3,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-05-27 23:00:00,QAPM
106,QAPM100012,1h,202105272300000000,UTC,5.0,µg/m3,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-05-27 23:00:00,QAPM
107,QA00CO0012,1h,202105272300000000,UTC,0.202,mg/m3,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-05-27 23:00:00,QA00
108,RULAEQ0012,1h,202105272300000000,UTC,67.0,dB(A),Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-05-27 23:00:00,RULA
109,ME00PA0012,1h,202105272300000000,UTC,1018.0,Mbar,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-05-27 23:00:00,ME00
110,ME00HR0012,1h,202105272300000000,UTC,37.3,%,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-05-27 23:00:00,ME00
111,METEMP0012,1h,202105272300000000,UTC,21.0,ºC,Rua de São Bento,"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.71396664, 'lng': -9.153285525}",2021-05-27 23:00:00,METE
112,QA00NO0014,1h,202105271900000000,UTC,-99.0,µg/m3,Praça Martim Moniz,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.71533003, 'lng': -9.1360873}",2021-05-27 19:00:00,QA00
113,QA0NO20014,1h,202105271900000000,UTC,-99.0,µg/m3,Praça Martim Moniz,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.71533003, 'lng': -9.1360873}",2021-05-27 19:00:00,QA0N
114,QA00O30014,1h,202105271900000000,UTC,73.0,µg/m3,Praça Martim Moniz,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.71533003, 'lng': -9.1360873}",2021-05-27 19:00:00,QA00
115,QAPM250014,1h,202105272300000000,UTC,4.0,µg/m3,Praça Martim Moniz,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.71533003, 'lng': -9.1360873}",2021-05-27 23:00:00,QAPM
