,id,avg,date,dateStandard,value,unit,address,coordinates,directions,date_modified,acronimo_short
0,QA00NO0001,1h,202210312300000000,UTC,54.0,µg/m3,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",,2022-10-31 23:00:00,QA00
1,QA0NO20001,1h,202210312300000000,UTC,62.0,µg/m3,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",,2022-10-31 23:00:00,QA0N
2,QA00O30001,1h,202210312300000000,UTC,60.0,µg/m3,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",,2022-10-31 23:00:00,QA00
3,QAPM250001,1h,202210312300000000,UTC,6.0,µg/m3,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",,2022-10-31 23:00:00,QAPM
4,QAPM100001,1h,202210312300000000,UTC,17.0,µg/m3,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",,2022-10-31 23:00:00,QAPM
5,QA00CO0001,1h,202210312300000000,UTC,0.146372099999999,mg/m3,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",,2022-10-31 23:00:00,QA00
6,RULAEQ0001,1h,202210312300000000,UTC,55.0,dB(A),Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",,2022-10-31 23:00:00,RULA
7,ME00PA0001,1h,202210312300000000,UTC,1017.0,mbar,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",,2022-10-31 23:00:00,ME00
8,ME00HR0001,1h,202210312300000000,UTC,81.9,%,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",,2022-10-31 23:00:00,ME00
9,METEMP0001,1h,202210312300000000,UTC,17.7,ºC,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",,2022-10-31 23:00:00,METE
